Caguas,Barranquitas,26021,LU÷S MU•OZ MARIN,SPR,F,9909
Arecibo,Camuy,17368,MANUEL RAMOS HERNµNDEZ,SPR,M,9910
Arecibo,Camuy,17368,MANUEL RAMOS HERNµNDEZ,SPR,F,9911
Arecibo,Camuy,17368,MANUEL RAMOS HERNµNDEZ,SPR,M,9912
Arecibo,Manat°,17350,PETRA CORRETJER DE O'NEILL,SPR,F,9913
Arecibo,Camuy,17368,MANUEL RAMOS HERNµNDEZ,SPR,M,9914
MayagÅez,Cabo Rojo,48264,LUIS NEGR‡N L‡PEZ,SPR,M,9915
MayagÅez,Aguadilla,47662,MANUEL GARC÷A PêREZ (SUP. NUEVA),SPR,F,9916
MayagÅez,Cabo Rojo,48264,LUIS NEGR‡N L‡PEZ,SPR,M,9917
MayagÅez,Cabo Rojo,48264,LUIS NEGR‡N L‡PEZ,SPR,F,9918
MayagÅez,Cabo Rojo,48264,LUIS NEGR‡N L‡PEZ,SPR,F,9919
Arecibo,Camuy,17368,MANUEL RAMOS HERNµNDEZ,SPR,F,9920
San Juan,San Juan II,62398,MIGUEL SUCH,SPR,M,9921
Arecibo,Arecibo,17558,SUP.VOC.NUEVA (ANTONIO LUCHETTI),SPR,M,9922
Arecibo,Manat°,10702,FERNANDO SURIA CHAVES,SPR,F,9923
Arecibo,Manat°,10702,FERNANDO SURIA CHAVES,SPR,F,9924
Arecibo,Manat°,10702,FERNANDO SURIA CHAVES,SPR,M,9925
Arecibo,Arecibo,15784,ABELARDO MART÷NEZ OTERO,SPR,M,9926
Ponce,Santa Isabel,56226,JOSê FELIPE ZAYAS,SPR,M,9927
Ponce,Santa Isabel,50468,RAM‡N JOSê DµVILA,SPR,F,9928
Ponce,Ponce,52274,SUPERIOR JUAN SERRALLêS,SPR,F,9929
MayagÅez,Cabo Rojo,48264,LUIS NEGR‡N L‡PEZ,SPR,M,9930
Arecibo,Arecibo,17558,SUP.VOC.NUEVA (ANTONIO LUCHETTI),SPR,M,9931
Caguas,Gurabo,26773,DRA. CONCHITA CUEVAS,SPR,F,9932
MayagÅez,Cabo Rojo,48264,LUIS NEGR‡N L‡PEZ,SPR,M,9933
Arecibo,Camuy,12930,JUAN ALEJO ARIZMENDI,SPR,F,9934
Humacao,Canovanas,33340,LU÷S HERNAIZ VERONNE,SPR,F,9935
Ponce,Santa Isabel,50468,RAM‡N JOSê DµVILA,SPR,F,9936
Humacao,Las Piedras,30270,ANA ROQUE DE DUPREY,SPR,F,9937
Arecibo,Camuy,17368,MANUEL RAMOS HERNµNDEZ,SPR,M,9938
Arecibo,Manat°,10702,FERNANDO SURIA CHAVES,SPR,M,9939
Ponce,Ponce,56069,BETHZAIDA VELAZQUEZ ANDUJAR,SPR,F,9940
Arecibo,Vega Alta,71894,LINO PADRO RIVERA,SPR,M,9941
Caguas,Gurabo,26773,DRA. CONCHITA CUEVAS,SPR,F,9942
Caguas,Gurabo,26773,DRA. CONCHITA CUEVAS,SPR,F,9943
Arecibo,Arecibo,18192,ESC. SUP. MARIA CADILLA DE MARTINEZ,SPR,M,9944
Humacao,Fajardo,30247,SUP. DR. SANTIAGO VEVE CALZADA,SPR,F,9945
Ponce,Ponce,56432,SUP. JARDINES DE PONCE,SPR,M,9946
Ponce,Ponce,58511,LILA MAR÷A MERCEDES MAYORAL,SPR,M,9947
Arecibo,Camuy,17368,MANUEL RAMOS HERNµNDEZ,SPR,F,9948
Ponce,Santa Isabel,56226,JOSê FELIPE ZAYAS,SPR,M,9949
Humacao,Fajardo,35766,ANA DELIA FLORES SANTANA VOC.,SPR,F,9950
Caguas,Cidra,23531,SUP. MIGUEL MELêNDEZ MU•OZ,SPR,M,9951
Arecibo,Camuy,12930,JUAN ALEJO ARIZMENDI,SPR,F,9952
Arecibo,Camuy,17384,LU÷S F. CRESPO (SUP. NUEVA),SPR,M,9953
Arecibo,Manat°,10702,FERNANDO SURIA CHAVES,SPR,F,9954
Arecibo,Camuy,17384,LU÷S F. CRESPO (SUP. NUEVA),SPR,M,9955
Arecibo,Arecibo,18192,ESC. SUP. MARIA CADILLA DE MARTINEZ,SPR,F,9956
Arecibo,Vega Alta,79038,ILEANA DE GRACIA (SUP. URBANA),SPR,F,9957
Humacao,Yabucoa,28522,ANTONIO FERNOS ISERN,SPR,F,9958
Arecibo,Manat°,12088,FERNANDO CALLEJO,SPR,M,9959
Caguas,Cidra,21105,BENJAMIN HARRISON,SPR,M,9960
Caguas,Cidra,26013,ANA J. CANDELAS,SPR,F,9961
Ponce,Santa Isabel,56226,JOSê FELIPE ZAYAS,SPR,F,9962
Caguas,Cidra,23531,SUP. MIGUEL MELêNDEZ MU•OZ,SPR,F,9963
Ponce,Santa Isabel,56226,JOSê FELIPE ZAYAS,SPR,M,9964
Arecibo,Camuy,12930,JUAN ALEJO ARIZMENDI,SPR,M,9965
Arecibo,Manat°,12088,FERNANDO CALLEJO,SPR,F,9966
MayagÅez,MayagÅez,42077,PEDRO PEREA FAJARDO,SPR,F,9967
Arecibo,Camuy,17384,LU÷S F. CRESPO (SUP. NUEVA),SPR,F,9968
Ponce,Ponce,56432,SUP. JARDINES DE PONCE,SPR,F,9969
Arecibo,Manat°,10702,FERNANDO SURIA CHAVES,SPR,F,9970
Arecibo,Camuy,17384,LU÷S F. CRESPO (SUP. NUEVA),SPR,F,9971
Arecibo,Manat°,10702,FERNANDO SURIA CHAVES,SPR,F,9972
Humacao,Fajardo,35766,ANA DELIA FLORES SANTANA VOC.,SPR,M,9973
MayagÅez,Cabo Rojo,48264,LUIS NEGR‡N L‡PEZ,SPR,F,9974
Arecibo,Manat°,10702,FERNANDO SURIA CHAVES,SPR,F,9975
MayagÅez,MayagÅez,46219,EVA Y PATRIA CUSTODIO,SPR,F,9976
Ponce,Santa Isabel,56226,JOSê FELIPE ZAYAS,SPR,M,9977
Ponce,Santa Isabel,50468,RAM‡N JOSê DµVILA,SPR,F,9978
Ponce,Santa Isabel,50468,RAM‡N JOSê DµVILA,SPR,F,9979
Ponce,Santa Isabel,50468,RAM‡N JOSê DµVILA,SPR,F,9980
Arecibo,Arecibo,17558,SUP.VOC.NUEVA (ANTONIO LUCHETTI),SPR,M,9981
Arecibo,Manat°,10702,FERNANDO SURIA CHAVES,SPR,F,9982
Arecibo,Manat°,10702,FERNANDO SURIA CHAVES,SPR,F,9983
Ponce,Santa Isabel,58180,LYSANDER BORRERO TERRY,SPR,F,9984
Ponce,Santa Isabel,56226,JOSê FELIPE ZAYAS,SPR,M,9985
Caguas,Cidra,23531,SUP. MIGUEL MELêNDEZ MU•OZ,SPR,F,9986
Ponce,Santa Isabel,50468,RAM‡N JOSê DµVILA,SPR,F,9987
MayagÅez,Cabo Rojo,45682,LEONIDES MORALES RODR÷GUEZ,SPR,F,9988
Arecibo,Manat°,10702,FERNANDO SURIA CHAVES,SPR,M,9989
MayagÅez,Cabo Rojo,48264,LUIS NEGR‡N L‡PEZ,SPR,F,9990
Arecibo,Manat°,17319,JUAN ANTONIO CORRETJER,SPR,F,9991
Humacao,Fajardo,33043,GERMAN RIECKEHOFF,SPR,F,9992
Caguas,Guayama,36053,SUPERIOR URBANA NUEVA,SPR,F,9993
Ponce,Santa Isabel,58180,LYSANDER BORRERO TERRY,SPR,M,9994
MayagÅez,MayagÅez,46219,EVA Y PATRIA CUSTODIO,SPR,F,9995
Arecibo,Arecibo,17558,SUP.VOC.NUEVA (ANTONIO LUCHETTI),SPR,M,9996
Arecibo,Arecibo,17558,SUP.VOC.NUEVA (ANTONIO LUCHETTI),SPR,M,9997
Arecibo,Manat°,10702,FERNANDO SURIA CHAVES,SPR,M,9998
MayagÅez,MayagÅez,42077,PEDRO PEREA FAJARDO,SPR,F,9999
Arecibo,Arecibo,17558,SUP.VOC.NUEVA (ANTONIO LUCHETTI),SPR,M,10000
MayagÅez,MayagÅez,48298,EUGENIO MAR÷A DE HOSTOS,SPR,M,10001
Arecibo,Manat°,10702,FERNANDO SURIA CHAVES,SPR,M,10002
Arecibo,Arecibo,18192,ESC. SUP. MARIA CADILLA DE MARTINEZ,SPR,F,10003
MayagÅez,San Sebast°an,47902,SUP. VOC. MANUEL M. LICIAGA,SPR,F,10004
Arecibo,Manat°,10702,FERNANDO SURIA CHAVES,SPR,M,10005
MayagÅez,MayagÅez,42077,PEDRO PEREA FAJARDO,SPR,F,10006
Arecibo,Arecibo,15784,ABELARDO MART÷NEZ OTERO,SPR,F,10007
MayagÅez,MayagÅez,42077,PEDRO PEREA FAJARDO,SPR,M,10008
MayagÅez,Aguadilla,40022,SUP. DR. CARLOS GONZµLEZ,SPR,M,10009
Arecibo,Manat°,10702,FERNANDO SURIA CHAVES,SPR,F,10010
Ponce,Ponce,56432,SUP. JARDINES DE PONCE,SPR,F,10011
MayagÅez,Cabo Rojo,48264,LUIS NEGR‡N L‡PEZ,SPR,F,10012
Arecibo,Arecibo,15784,ABELARDO MART÷NEZ OTERO,SPR,F,10013
Arecibo,Manat°,10702,FERNANDO SURIA CHAVES,SPR,F,10014
Humacao,Yabucoa,35816,RAFAELINA E. LEBRON FLORES,SPR,M,10015
Arecibo,Manat°,10702,FERNANDO SURIA CHAVES,SPR,F,10016
Arecibo,Manat°,10702,FERNANDO SURIA CHAVES,SPR,M,10017
MayagÅez,Aguadilla,46086,ELADIO TIRADO L‡PEZ,SCR,M,10018
MayagÅez,Aguadilla,46086,ELADIO TIRADO L‡PEZ,SCR,F,10019
MayagÅez,Aguadilla,46086,ELADIO TIRADO L‡PEZ,SCR,F,10020
Caguas,Guayama,36053,SUPERIOR URBANA NUEVA,SPR,M,10021
Ponce,Santa Isabel,58180,LYSANDER BORRERO TERRY,SPR,F,10022
Arecibo,Arecibo,17558,SUP.VOC.NUEVA (ANTONIO LUCHETTI),SPR,F,10023
MayagÅez,San Sebast°an,47126,PATRIA LATORRE RAM÷REZ,SPR,F,10024
Caguas,Guayama,36053,SUPERIOR URBANA NUEVA,SPR,M,10025
Caguas,Cidra,26013,ANA J. CANDELAS,SPR,F,10026
Ponce,Santa Isabel,58180,LYSANDER BORRERO TERRY,SPR,F,10027
MayagÅez,MayagÅez,42077,PEDRO PEREA FAJARDO,SPR,F,10028
Arecibo,Manat°,17350,PETRA CORRETJER DE O'NEILL,SPR,F,10029
Arecibo,Manat°,12088,FERNANDO CALLEJO,SPR,F,10030
Arecibo,Arecibo,15784,ABELARDO MART÷NEZ OTERO,SPR,F,10031
Arecibo,Arecibo,17558,SUP.VOC.NUEVA (ANTONIO LUCHETTI),SPR,M,10032
Ponce,Santa Isabel,58180,LYSANDER BORRERO TERRY,SPR,F,10033
Arecibo,Arecibo,17772,PADRE AN÷BAL REYES BELêN (SUP NUEVA),SPR,F,10034
Caguas,Cidra,26013,ANA J. CANDELAS,SPR,F,10035
MayagÅez,San Sebast°an,47894,SUPERIOR CATALINA MORALES FLORES,SPR,F,10036
Arecibo,Manat°,10702,FERNANDO SURIA CHAVES,SPR,M,10037
Ponce,Santa Isabel,57703,ELVIRA M. COL‡N NEGR‡N,SPR,M,10038
Ponce,Santa Isabel,58180,LYSANDER BORRERO TERRY,SPR,M,10039
Ponce,Santa Isabel,58180,LYSANDER BORRERO TERRY,SPR,M,10040
Caguas,Guayama,36053,SUPERIOR URBANA NUEVA,SPR,F,10041
Ponce,Santa Isabel,58180,LYSANDER BORRERO TERRY,SPR,F,10042
Arecibo,Arecibo,14241,TRINA PADILLA DE SANZ,SPR,M,10043
Arecibo,Manat°,10702,FERNANDO SURIA CHAVES,SPR,M,10044
MayagÅez,MayagÅez,42077,PEDRO PEREA FAJARDO,SPR,M,10045
Arecibo,Manat°,10827,JUAN PONCE DE LE‡N,SPR,F,10046
Arecibo,Arecibo,15784,ABELARDO MART÷NEZ OTERO,SPR,M,10047
MayagÅez,Cabo Rojo,45682,LEONIDES MORALES RODR÷GUEZ,SPR,M,10048
Ponce,Utuado,13318,JOSê VIZCARRONDO (S.U. µNGELES),SCR,M,10049
Ponce,Santa Isabel,57877,DR. MµXIMO DONOSO SµNCHEZ,SCR,M,10050
Arecibo,Manat°,17350,PETRA CORRETJER DE O'NEILL,SPR,M,10051
MayagÅez,San Sebast°an,47902,SUP. VOC. MANUEL M. LICIAGA,SPR,F,10052
Arecibo,Arecibo,18192,ESC. SUP. MARIA CADILLA DE MARTINEZ,SPR,M,10053
Arecibo,Arecibo,17558,SUP.VOC.NUEVA (ANTONIO LUCHETTI),SPR,F,10054
Ponce,Santa Isabel,57877,DR. MµXIMO DONOSO SµNCHEZ,SCR,M,10055
Arecibo,Manat°,17350,PETRA CORRETJER DE O'NEILL,SPR,F,10056
Caguas,Cidra,28571,ESCUELA SUPERIOR URBANA,SPR,F,10057
Humacao,Yabucoa,22582,JOSê CAMPECHE,SPR,F,10058
Caguas,Barranquitas,20362,DR. JOSê N. GANDARA,SPR,F,10059
Arecibo,Arecibo,15784,ABELARDO MART÷NEZ OTERO,SPR,F,10060
Ponce,Ponce,52688,DR. PILA,SPR,F,10061
Arecibo,Arecibo,17558,SUP.VOC.NUEVA (ANTONIO LUCHETTI),SPR,F,10062
Bayam¢n,Bayam¢n,70086,SUPERIOR CACIQUE AGUEYBANA,SPR,M,10063
Ponce,Santa Isabel,57877,DR. MµXIMO DONOSO SµNCHEZ,SCR,M,10064
Caguas,Guayama,24810,RAFAEL L‡PEZ LANDRON,SPR,M,10065
Ponce,Ponce,52712,THOMAS ARMSTRONG TORO,SPR,F,10066
Arecibo,Arecibo,17558,SUP.VOC.NUEVA (ANTONIO LUCHETTI),SPR,F,10067
San Juan,San Juan I,61382,GABRIELA MISTRAL,SPR,M,10068
San Juan,Carolina,65003,DR. JOSê M. LµZARO,SPR,M,10069
Arecibo,Arecibo,14241,TRINA PADILLA DE SANZ,SPR,M,10070
Arecibo,Camuy,17384,LU÷S F. CRESPO (SUP. NUEVA),SPR,F,10071
San Juan,San Juan I,64402,ERNESTO RAMOS ANTONINI (ESPECIALIZADA),SCR,F,10072
Caguas,Cidra,28571,ESCUELA SUPERIOR URBANA,SPR,F,10073
Humacao,Yabucoa,28522,ANTONIO FERNOS ISERN,SPR,M,10074
Humacao,Las Piedras,34785,JOSê COLLAZO COLON,SPR,F,10075
Arecibo,Manat°,10702,FERNANDO SURIA CHAVES,SPR,M,10076
Arecibo,Manat°,10702,FERNANDO SURIA CHAVES,SPR,F,10077
Arecibo,Manat°,12088,FERNANDO CALLEJO,SPR,F,10078
Arecibo,Camuy,11643,DOMINGO APONTE COLLAZO,SPR,M,10079
Arecibo,Manat°,12088,FERNANDO CALLEJO,SPR,M,10080
Ponce,Ponce,52696,BERNARDINO CORDERO BERNARD,SPR,M,10081
Ponce,Ponce,52688,DR. PILA,SPR,F,10082
Ponce,Santa Isabel,57877,DR. MµXIMO DONOSO SµNCHEZ,SCR,M,10083
Ponce,Santa Isabel,57877,DR. MµXIMO DONOSO SµNCHEZ,SCR,F,10084
Ponce,Santa Isabel,57877,DR. MµXIMO DONOSO SµNCHEZ,SCR,F,10085
Ponce,Santa Isabel,57877,DR. MµXIMO DONOSO SµNCHEZ,SCR,M,10086
Caguas,Barranquitas,20362,DR. JOSê N. GANDARA,SPR,M,10087
Ponce,Ponce,52688,DR. PILA,SPR,F,10088
Caguas,Barranquitas,20362,DR. JOSê N. GANDARA,SPR,F,10089
San Juan,San Juan I,61382,GABRIELA MISTRAL,SPR,M,10090
Caguas,Gurabo,25601,ELOIZA PASCUAL,SPR,F,10091
Arecibo,Manat°,12088,FERNANDO CALLEJO,SPR,M,10092
Caguas,Barranquitas,20362,DR. JOSê N. GANDARA,SPR,F,10093
Caguas,Barranquitas,27565,BONIFACIO SµNCHEZ (GANDARA),SPR,M,10094
Humacao,Las Piedras,34884,PETRA MERCADO,SPR,F,10095
Caguas,Barranquitas,27565,BONIFACIO SµNCHEZ (GANDARA),SPR,M,10096
Caguas,Cidra,26013,ANA J. CANDELAS,SPR,M,10097
MayagÅez,Cabo Rojo,48264,LUIS NEGR‡N L‡PEZ,SPR,F,10098
MayagÅez,Cabo Rojo,48264,LUIS NEGR‡N L‡PEZ,SPR,F,10099
Humacao,Canovanas,34256,SUP. CASIANO CEPEDA,SPR,M,10100
Humacao,Canovanas,36335,SUPERIOR VOCACIONAL,SPR,F,10101
Arecibo,Camuy,12930,JUAN ALEJO ARIZMENDI,SPR,F,10102
Arecibo,Manat°,10702,FERNANDO SURIA CHAVES,SPR,M,10103
Caguas,Cidra,27557,SUPERIOR VOCACIONAL,SPR,M,10104
Arecibo,Camuy,17384,LU÷S F. CRESPO (SUP. NUEVA),SPR,M,10105
Caguas,Cidra,26013,ANA J. CANDELAS,SPR,F,10106
Caguas,Cidra,27557,SUPERIOR VOCACIONAL,SPR,F,10107
Caguas,Cidra,27557,SUPERIOR VOCACIONAL,SPR,F,10108
San Juan,San Juan II,62422,ANTONIO SARRIERA EGOZCUE,SCR,M,10109
Bayam¢n,Toa Baja,78931,ADELA ROLON FUENTES,SPR,M,10110
Ponce,Yauco,57620,µUREA E. QUILES CLAUDIO,SPR,F,10111
Arecibo,Arecibo,17558,SUP.VOC.NUEVA (ANTONIO LUCHETTI),SPR,M,10112
San Juan,Carolina,66209,LUZ AMERICA CALDER‡N,SPR,M,10113
Arecibo,Camuy,17368,MANUEL RAMOS HERNµNDEZ,SPR,F,10114
Arecibo,Camuy,12930,JUAN ALEJO ARIZMENDI,SPR,F,10115
Arecibo,Camuy,12930,JUAN ALEJO ARIZMENDI,SPR,F,10116
Arecibo,Camuy,17368,MANUEL RAMOS HERNµNDEZ,SPR,F,10117
Caguas,Cidra,28571,ESCUELA SUPERIOR URBANA,SPR,F,10118
Caguas,Cidra,26013,ANA J. CANDELAS,SPR,F,10119
San Juan,Guaynabo,69047,MEDARDO CARAZO,SPR,M,10120
Caguas,Cidra,27557,SUPERIOR VOCACIONAL,SPR,F,10121
Ponce,Utuado,13425,LU÷S MU•OZ RIVERA,SPR,M,10122
MayagÅez,MayagÅez,48298,EUGENIO MAR÷A DE HOSTOS,SPR,M,10123
Caguas,Barranquitas,20362,DR. JOSê N. GANDARA,SPR,F,10124
Caguas,Barranquitas,20362,DR. JOSê N. GANDARA,SPR,M,10125
MayagÅez,San Sebast°an,47894,SUPERIOR CATALINA MORALES FLORES,SPR,F,10126
Ponce,Utuado,17863,NUEVA SUPERIOR VOCACIONAL,SPR,M,10127
Arecibo,Camuy,17368,MANUEL RAMOS HERNµNDEZ,SPR,M,10128
Arecibo,Camuy,17368,MANUEL RAMOS HERNµNDEZ,SPR,F,10129
Arecibo,Camuy,12930,JUAN ALEJO ARIZMENDI,SPR,M,10130
Bayam¢n,Corozal,70888,EMILIO R. DELGADO,SPR,M,10131
Arecibo,Camuy,17368,MANUEL RAMOS HERNµNDEZ,SPR,M,10132
Arecibo,Camuy,17368,MANUEL RAMOS HERNµNDEZ,SPR,M,10133
Bayam¢n,Corozal,70888,EMILIO R. DELGADO,SPR,M,10134
Arecibo,Camuy,12930,JUAN ALEJO ARIZMENDI,SPR,M,10135
MayagÅez,Cabo Rojo,43315,LOLA RODR÷GUEZ DE TI‡,SPR,F,10136
Arecibo,Camuy,17368,MANUEL RAMOS HERNµNDEZ,SPR,M,10137
Ponce,Utuado,50294,JOSê EMILIO LUGO,SPR,F,10138
Ponce,Ponce,56432,SUP. JARDINES DE PONCE,SPR,F,10139
Arecibo,Manat°,17319,JUAN ANTONIO CORRETJER,SPR,M,10140
Ponce,Ponce,56432,SUP. JARDINES DE PONCE,SPR,F,10141
Arecibo,Arecibo,17558,SUP.VOC.NUEVA (ANTONIO LUCHETTI),SPR,M,10142
Humacao,Las Piedras,34884,PETRA MERCADO,SPR,F,10143
Arecibo,Arecibo,17558,SUP.VOC.NUEVA (ANTONIO LUCHETTI),SPR,M,10144
Humacao,Canovanas,34926,EDUARDO GARC÷A CARRILLO,SPR,F,10145
San Juan,Carolina,61853,µNGEL P. MILLµN ROHENA SUPERIOR,SPR,F,10146
Humacao,Canovanas,34926,EDUARDO GARC÷A CARRILLO,SPR,F,10147
MayagÅez,San Sebast°an,15248,FRANCISCO MENDOZA,SPR,M,10148
Arecibo,Camuy,12930,JUAN ALEJO ARIZMENDI,SPR,F,10149
Arecibo,Camuy,12930,JUAN ALEJO ARIZMENDI,SPR,F,10150
Arecibo,Camuy,17368,MANUEL RAMOS HERNµNDEZ,SPR,F,10151
Bayam¢n,Corozal,70888,EMILIO R. DELGADO,SPR,F,10152
Bayam¢n,Corozal,70888,EMILIO R. DELGADO,SPR,F,10153
Arecibo,Camuy,17368,MANUEL RAMOS HERNµNDEZ,SPR,F,10154
Arecibo,Camuy,17384,LU÷S F. CRESPO (SUP. NUEVA),SPR,F,10155
Bayam¢n,Corozal,70888,EMILIO R. DELGADO,SPR,F,10156
Arecibo,Camuy,12930,JUAN ALEJO ARIZMENDI,SPR,F,10157
Ponce,Utuado,50294,JOSê EMILIO LUGO,SPR,F,10158
Ponce,Ponce,56432,SUP. JARDINES DE PONCE,SPR,F,10159
Caguas,Barranquitas,28530,SUPERIOR VOCACIONAL NUEVA,SPR,M,10160
Caguas,Barranquitas,27565,BONIFACIO SµNCHEZ (GANDARA),SPR,M,10161
Arecibo,Camuy,17368,MANUEL RAMOS HERNµNDEZ,SPR,M,10162
Arecibo,Camuy,12930,JUAN ALEJO ARIZMENDI,SPR,M,10163
Arecibo,Camuy,17384,LU÷S F. CRESPO (SUP. NUEVA),SPR,F,10164
Bayam¢n,Orocovis,18242,JOSEFA DEL R÷O GUERRERO,SPR,M,10165
Arecibo,Arecibo,17558,SUP.VOC.NUEVA (ANTONIO LUCHETTI),SPR,F,10166
San Juan,Carolina,65003,DR. JOSê M. LµZARO,SPR,F,10167
MayagÅez,Cabo Rojo,48264,LUIS NEGR‡N L‡PEZ,SPR,M,10168
Arecibo,Camuy,17384,LU÷S F. CRESPO (SUP. NUEVA),SPR,M,10169
Bayam¢n,Corozal,70888,EMILIO R. DELGADO,SPR,M,10170
Bayam¢n,Corozal,70888,EMILIO R. DELGADO,SPR,M,10171
Ponce,Ponce,56432,SUP. JARDINES DE PONCE,SPR,M,10172
Arecibo,Manat°,17319,JUAN ANTONIO CORRETJER,SPR,F,10173
Humacao,Canovanas,33233,PEDRO FALU ORELLANO,SPR,F,10174
Arecibo,Camuy,17384,LU÷S F. CRESPO (SUP. NUEVA),SPR,F,10175
Bayam¢n,Bayam¢n,70615,MIGUEL DE CERVANTES SAAVEDRA,SPR,M,10176
Humacao,Canovanas,35618,SUP. ISIDRO A. SµNCHEZ,SPR,F,10177
Humacao,Canovanas,35618,SUP. ISIDRO A. SµNCHEZ,SPR,M,10178
Humacao,Canovanas,35618,SUP. ISIDRO A. SµNCHEZ,SPR,F,10179
Humacao,Canovanas,35618,SUP. ISIDRO A. SµNCHEZ,SPR,M,10180
MayagÅez,Cabo Rojo,43315,LOLA RODR÷GUEZ DE TI‡,SPR,F,10181
Arecibo,Arecibo,15784,ABELARDO MART÷NEZ OTERO,SPR,M,10182
MayagÅez,San Sebast°an,15248,FRANCISCO MENDOZA,SPR,M,10183
Arecibo,Arecibo,18192,ESC. SUP. MARIA CADILLA DE MARTINEZ,SPR,F,10184
MayagÅez,San Sebast°an,15248,FRANCISCO MENDOZA,SPR,F,10185
Arecibo,Arecibo,18192,ESC. SUP. MARIA CADILLA DE MARTINEZ,SPR,M,10186
MayagÅez,Aguadilla,47647,JUAN SUµREZ PELEGRINA,SPR,M,10187
MayagÅez,San Sebast°an,15792,DR. HERIBERTO DOMENECH,SPR,F,10188
MayagÅez,San Sebast°an,15248,FRANCISCO MENDOZA,SPR,M,10189
Arecibo,Camuy,17368,MANUEL RAMOS HERNµNDEZ,SPR,M,10190
Bayam¢n,Corozal,70888,EMILIO R. DELGADO,SPR,F,10191
Humacao,Canovanas,36335,SUPERIOR VOCACIONAL,SPR,F,10192
MayagÅez,Cabo Rojo,48264,LUIS NEGR‡N L‡PEZ,SPR,M,10193
Arecibo,Camuy,17368,MANUEL RAMOS HERNµNDEZ,SPR,F,10194
MayagÅez,Cabo Rojo,48264,LUIS NEGR‡N L‡PEZ,SPR,F,10195
Arecibo,Camuy,12930,JUAN ALEJO ARIZMENDI,SPR,F,10196
Bayam¢n,Corozal,70888,EMILIO R. DELGADO,SPR,M,10197
Arecibo,Manat°,10702,FERNANDO SURIA CHAVES,SPR,F,10198
MayagÅez,Aguadilla,47647,JUAN SUµREZ PELEGRINA,SPR,F,10199
Arecibo,Camuy,12930,JUAN ALEJO ARIZMENDI,SPR,F,10200
Bayam¢n,Orocovis,18242,JOSEFA DEL R÷O GUERRERO,SPR,F,10201
Arecibo,Arecibo,18192,ESC. SUP. MARIA CADILLA DE MARTINEZ,SPR,F,10202
Caguas,Barranquitas,27565,BONIFACIO SµNCHEZ (GANDARA),SPR,M,10203
Humacao,Las Piedras,34363,ISABEL FLORES,SPR,F,10204
MayagÅez,MayagÅez,42077,PEDRO PEREA FAJARDO,SPR,F,10205
Arecibo,Vega Alta,71779,LADISLAO MART÷NEZ,SPR,M,10206
Humacao,Las Piedras,34884,PETRA MERCADO,SPR,M,10207
San Juan,Carolina,60905,LORENZO VIZCARRONDO,SPR,M,10208
Caguas,Cidra,28571,ESCUELA SUPERIOR URBANA,SPR,F,10209
Ponce,Utuado,13425,LU÷S MU•OZ RIVERA,SPR,F,10210
Humacao,Fajardo,35766,ANA DELIA FLORES SANTANA VOC.,SPR,M,10211
Arecibo,Camuy,17384,LU÷S F. CRESPO (SUP. NUEVA),SPR,M,10212
MayagÅez,San Sebast°an,15248,FRANCISCO MENDOZA,SPR,M,10213
Humacao,Las Piedras,35501,SUP. VOC. MANUEL MEDIAVILLA,SPR,M,10214
Arecibo,Camuy,17384,LU÷S F. CRESPO (SUP. NUEVA),SPR,F,10215
Caguas,Barranquitas,20362,DR. JOSê N. GANDARA,SPR,M,10216
Ponce,Utuado,13425,LU÷S MU•OZ RIVERA,SPR,M,10217
MayagÅez,Cabo Rojo,46987,MONSERRATE LE‡N DE IRIZARRY,SPR,M,10218
MayagÅez,Cabo Rojo,48264,LUIS NEGR‡N L‡PEZ,SPR,M,10219
MayagÅez,Cabo Rojo,48264,LUIS NEGR‡N L‡PEZ,SPR,M,10220
Arecibo,Camuy,17368,MANUEL RAMOS HERNµNDEZ,SPR,M,10221
MayagÅez,Cabo Rojo,45682,LEONIDES MORALES RODR÷GUEZ,SPR,F,10222
MayagÅez,Cabo Rojo,45682,LEONIDES MORALES RODR÷GUEZ,SPR,F,10223
Ponce,Utuado,17863,NUEVA SUPERIOR VOCACIONAL,SPR,M,10224
MayagÅez,Aguadilla,40022,SUP. DR. CARLOS GONZµLEZ,SPR,F,10225
MayagÅez,Aguadilla,40022,SUP. DR. CARLOS GONZµLEZ,SPR,F,10226
MayagÅez,Aguadilla,40022,SUP. DR. CARLOS GONZµLEZ,SPR,F,10227
Arecibo,Camuy,12930,JUAN ALEJO ARIZMENDI,SPR,M,10228
Arecibo,Manat°,10702,FERNANDO SURIA CHAVES,SPR,F,10229
Arecibo,Manat°,10702,FERNANDO SURIA CHAVES,SPR,F,10230
Arecibo,Camuy,12930,JUAN ALEJO ARIZMENDI,SPR,F,10231
Caguas,Barranquitas,20362,DR. JOSê N. GANDARA,SPR,M,10232
Arecibo,Manat°,10702,FERNANDO SURIA CHAVES,SPR,F,10233
Arecibo,Manat°,10702,FERNANDO SURIA CHAVES,SPR,F,10234
Humacao,Las Piedras,30973,RAM‡N POWER Y GIRALT,SPR,F,10235
Caguas,Barranquitas,20362,DR. JOSê N. GANDARA,SPR,F,10236
Caguas,Barranquitas,21758,JUANA COLON,SPR,F,10237
Arecibo,Manat°,12088,FERNANDO CALLEJO,SPR,F,10238
